il;ilçe;semt_bucak_belde;Mahalle;PK
KONYA;BEYSEHIR;BEYSEHIR;DOGANBEY MAH;42705
KONYA;BEYSEHIR;BEYSEHIR;DOGANCIK MAH;42705
KONYA;BEYSEHIR;BEYSEHIR;DUMANLI MAH;42705
KONYA;BEYSEHIR;BEYSEHIR;EGIRLER MAH;42705
KONYA;BEYSEHIR;BEYSEHIR;EMEN MAH;42705
KONYA;BEYSEHIR;BEYSEHIR;ESENCE MAH;42705
KONYA;BEYSEHIR;BEYSEHIR;EYLIKLER MAH;42705
KONYA;BEYSEHIR;BEYSEHIR;FASILLAR MAH;42705
KONYA;BEYSEHIR;BEYSEHIR;GOCU MAH;42705
KONYA;BEYSEHIR;BEYSEHIR;GOKCEKUYU MAH;42705
KONYA;BEYSEHIR;BEYSEHIR;GOKCIMEN MAH;42705
KONYA;BEYSEHIR;BEYSEHIR;GOLKASI MAH;42705
KONYA;BEYSEHIR;BEYSEHIR;GOLYAKA MAH;42705
KONYA;BEYSEHIR;BEYSEHIR;GONEN MAH;42705
KONYA;BEYSEHIR;BEYSEHIR;GUNDOGDU MAH;42705
KONYA;BEYSEHIR;BEYSEHIR;HUGLU MAH;42705
KONYA;BEYSEHIR;BEYSEHIR;HUSEYINLER MAH;42705
KONYA;BEYSEHIR;BEYSEHIR;ISAKOY MAH;42705
KONYA;BEYSEHIR;BEYSEHIR;KARAALI MAH;42705
KONYA;BEYSEHIR;BEYSEHIR;KARABAYAT MAH;42705
KONYA;BEYSEHIR;BEYSEHIR;KARADIKEN MAH;42705
KONYA;BEYSEHIR;BEYSEHIR;KARAHISAR MAH;42705
KONYA;BEYSEHIR;BEYSEHIR;KAYABASI MAH;42705
KONYA;BEYSEHIR;BEYSEHIR;KURUCUOVA MAH;42705
KONYA;BEYSEHIR;BEYSEHIR;KUSLUCA MAH;42705
KONYA;BEYSEHIR;BEYSEHIR;KUCUKAVSAR MAH;42705
KONYA;BEYSEHIR;BEYSEHIR;MESUTLAR MAH;42705
KONYA;BEYSEHIR;BEYSEHIR;SADIKHACI MAH;42705
KONYA;BEYSEHIR;BEYSEHIR;SARIKOY MAH;42705
KONYA;BEYSEHIR;BEYSEHIR;SEVINDIK MAH;42705
KONYA;BEYSEHIR;BEYSEHIR;SAMLAR MAH;42705
KONYA;BEYSEHIR;BEYSEHIR;UCPINAR MAH;42705
KONYA;BEYSEHIR;BEYSEHIR;USTUNLER MAH;42705
KONYA;BEYSEHIR;BEYSEHIR;UZUMLU MAH;42705
KONYA;BEYSEHIR;BEYSEHIR;YAZYURDU MAH;42705
KONYA;BEYSEHIR;BEYSEHIR;YENIDOGAN MAH;42705
KONYA;BEYSEHIR;BEYSEHIR;YESILDAG MAH;42705
KONYA;BEYSEHIR;BEYSEHIR;YUKARIESENCE MAH;42705
KONYA;BEYSEHIR;BEYSEHIR;YUNUSLAR MAH;42705
KONYA;BEYSEHIR;HAMIDIYE;AVSAR MAH;42700
KONYA;BEYSEHIR;HAMIDIYE;BAHCELIEVLER MAH;42700
KONYA;BEYSEHIR;HAMIDIYE;BEYTEPE MAH;42700
KONYA;BEYSEHIR;HAMIDIYE;DALYAN MAH;42700
KONYA;BEYSEHIR;HAMIDIYE;ESENTEPE MAH;42700
KONYA;BEYSEHIR;HAMIDIYE;EVSAT MAH;42700
KONYA;BEYSEHIR;HAMIDIYE;HACIAKIF MAH;42700
KONYA;BEYSEHIR;HAMIDIYE;HACIARMAGAN MAH;42700
KONYA;BEYSEHIR;HAMIDIYE;HAMIDIYE MAH;42700
KONYA;BEYSEHIR;HAMIDIYE;ICERISEHIR MAH;42700
KONYA;BEYSEHIR;HAMIDIYE;MUFTU MAH;42700
KONYA;BEYSEHIR;HAMIDIYE;YENI MAH;42700
KONYA;BOZKIR;BOZKIR;AKCAPINAR MAH;42630
KONYA;BOZKIR;BOZKIR;ARMUTLU MAH;42630
KONYA;BOZKIR;BOZKIR;ARSLANTAS MAH;42630
KONYA;BOZKIR;BOZKIR;AYDINKISLA MAH;42630
KONYA;BOZKIR;BOZKIR;AYVALCA MAH;42630
KONYA;BOZKIR;BOZKIR;BAGYURDU MAH;42630
KONYA;BOZKIR;BOZKIR;BAYBAGAN MAH;42630
KONYA;BOZKIR;BOZKIR;BOZDAM MAH;42630
KONYA;BOZKIR;BOZKIR;CUMHURIYET MAH;42630
KONYA;BOZKIR;BOZKIR;CAGLAYAN MAH;42630
KONYA;BOZKIR;BOZKIR;DEMIRASAF MAH;42630
KONYA;BOZKIR;BOZKIR;DEREICI MAH;42630
KONYA;BOZKIR;BOZKIR;DEREKOY MAH;42630
KONYA;BOZKIR;BOZKIR;ELMAAGAC MAH;42630
KONYA;BOZKIR;BOZKIR;HACILAR MAH;42630
KONYA;BOZKIR;BOZKIR;HACIYUNUSLAR MAH;42630
KONYA;BOZKIR;BOZKIR;HAMZALAR MAH;42630
KONYA;BOZKIR;BOZKIR;HARMANPINAR MAH;42630
KONYA;BOZKIR;BOZKIR;HISARLIK MAH;42630
KONYA;BOZKIR;BOZKIR;ISIKLAR MAH;42630
KONYA;BOZKIR;BOZKIR;KARABAYIR MAH;42630
KONYA;BOZKIR;BOZKIR;KARACAARDIC MAH;42630
KONYA;BOZKIR;BOZKIR;KARACAHISAR MAH;42630
KONYA;BOZKIR;BOZKIR;KARAYAHYA MAH;42630
KONYA;BOZKIR;BOZKIR;KAYACILAR MAH;42630
KONYA;BOZKIR;BOZKIR;KAYAPINAR MAH;42630
KONYA;BOZKIR;BOZKIR;KINIK MAH;42630
KONYA;BOZKIR;BOZKIR;KIZILCAKIR MAH;42630
KONYA;BOZKIR;BOZKIR;KILDERE MAH;42630
KONYA;BOZKIR;BOZKIR;KOVANLIK MAH;42630
KONYA;BOZKIR;BOZKIR;KOZAGAC MAH;42630
KONYA;BOZKIR;BOZKIR;KUSCA MAH;42630
KONYA;BOZKIR;BOZKIR;KUZOREN MAH;42630
KONYA;BOZKIR;BOZKIR;KUCUKHISARLIK MAH;42630
KONYA;BOZKIR;BOZKIR;PINARCIK MAH;42630
KONYA;BOZKIR;BOZKIR;SARIOGLAN MAH;42630
KONYA;BOZKIR;BOZKIR;SAZLI MAH;42630
KONYA;BOZKIR;BOZKIR;SOGUCAK MAH;42630
KONYA;BOZKIR;BOZKIR;SORKUN MAH;42630
KONYA;BOZKIR;BOZKIR;SOGUT MAH;42630
KONYA;BOZKIR;BOZKIR;TARLABASI MAH;42630
KONYA;BOZKIR;BOZKIR;TASBASI MAH;42630
KONYA;BOZKIR;BOZKIR;TEPEARASI MAH;42630
KONYA;BOZKIR;BOZKIR;TEPELICE MAH;42630
KONYA;BOZKIR;BOZKIR;ULUPINAR MAH;42630
KONYA;BOZKIR;BOZKIR;UCPINAR MAH;42630
KONYA;BOZKIR;BOZKIR;YALNIZCA MAH;42630
KONYA;BOZKIR;BOZKIR;YAZDAMI MAH;42630
KONYA;BOZKIR;BOZKIR;YELBEGI MAH;42630
KONYA;BOZKIR;BOZKIR;YENIKOY MAH;42630
KONYA;BOZKIR;BOZKIR;YOLOREN MAH;42630
KONYA;BOZKIR;BOZKIR;YUKARI MAH;42630
KONYA;CIHANBEYLI;CIHANBEYLI;AGABEYLI MAH;42855
KONYA;CIHANBEYLI;CIHANBEYLI;AHIRIGUZEL MAH;42855
KONYA;CIHANBEYLI;CIHANBEYLI;BEYLIOVA MAH;42855
KONYA;CIHANBEYLI;CIHANBEYLI;BOGRUDELIK MAH;42855
KONYA;CIHANBEYLI;CIHANBEYLI;BULDUK MAH;42855
KONYA;CIHANBEYLI;CIHANBEYLI;BUYUKBESKAVAK MAH;42855
KONYA;CIHANBEYLI;CIHANBEYLI;CIMEN MAH;42855
KONYA;CIHANBEYLI;CIHANBEYLI;COL MAH;42855
KONYA;CIHANBEYLI;CIHANBEYLI;DAMLAKUYU MAH;42855
KONYA;CIHANBEYLI;CIHANBEYLI;GEMECIK MAH;42855
KONYA;CIHANBEYLI;CIHANBEYLI;GOLYAZI MAH;42855
KONYA;CIHANBEYLI;CIHANBEYLI;GUNYUZU MAH;42855
KONYA;CIHANBEYLI;CIHANBEYLI;HODOGLU MAH;42855
KONYA;CIHANBEYLI;CIHANBEYLI;INSUYU MAH;42855
KONYA;CIHANBEYLI;CIHANBEYLI;KALE MAH;42855
KONYA;CIHANBEYLI;CIHANBEYLI;KANDIL MAH;42855
KONYA;CIHANBEYLI;CIHANBEYLI;KARABAG MAH;42855
KONYA;CIHANBEYLI;CIHANBEYLI;KARATEPE MAH;42855
KONYA;CIHANBEYLI;CIHANBEYLI;KAYI MAH;42855
KONYA;CIHANBEYLI;CIHANBEYLI;KELHASAN MAH;42855
KONYA;CIHANBEYLI;CIHANBEYLI;KIRKISLA MAH;42855
KONYA;CIHANBEYLI;CIHANBEYLI;KOCATEPE MAH;42855
KONYA;CIHANBEYLI;CIHANBEYLI;KORKMAZLAR MAH;42855
KONYA;CIHANBEYLI;CIHANBEYLI;KUSCA MAH;42855
KONYA;CIHANBEYLI;CIHANBEYLI;KUCUKBESKAVAK MAH;42855
KONYA;CIHANBEYLI;CIHANBEYLI;KUTUKUSAGI MAH;42855
KONYA;CIHANBEYLI;CIHANBEYLI;MUTLUKONAK MAH;42855
KONYA;CIHANBEYLI;CIHANBEYLI;PINARBASI MAH;42855
KONYA;CIHANBEYLI;CIHANBEYLI;SAGLIK MAH;42855
KONYA;CIHANBEYLI;CIHANBEYLI;SIGIRCIK MAH;42855
KONYA;CIHANBEYLI;CIHANBEYLI;TASPINAR MAH;42855
KONYA;CIHANBEYLI;CIHANBEYLI;TURANLAR MAH;42855
KONYA;CIHANBEYLI;CIHANBEYLI;TUFEKCIPINAR MAH;42855
KONYA;CIHANBEYLI;CIHANBEYLI;UZUNCAYAYLA MAH;42855
KONYA;CIHANBEYLI;CIHANBEYLI;UZERLIKTEPE MAH;42855
KONYA;CIHANBEYLI;CIHANBEYLI;YAPALI MAH;42855
KONYA;CIHANBEYLI;CIHANBEYLI;YENIYAYLA MAH;42855
KONYA;CIHANBEYLI;CIHANBEYLI;YUNLUKUYU MAH;42855
KONYA;CIHANBEYLI;CIHANBEYLI;ZAFERIYE MAH;42855
KONYA;CIHANBEYLI;CUMHURIYET;ATCEKEN MAH;42850
KONYA;CIHANBEYLI;CUMHURIYET;BAHCELIEVLER MAH;42850
KONYA;CIHANBEYLI;CUMHURIYET;CUMHURIYET MAH;42850
KONYA;CIHANBEYLI;CUMHURIYET;GOKTEPE MAH;42850
KONYA;CIHANBEYLI;CUMHURIYET;KARSIYAKA MAH;42850
KONYA;CIHANBEYLI;CUMHURIYET;KOPRUBASI MAH;42850
KONYA;CIHANBEYLI;CUMHURIYET;YESILOZ MAH;42850
KONYA;CIHANBEYLI;YENICEOBA;YENICEOBA MAH;42890
KONYA;CELTIK;CELTIK;ADAKASIM MAH;42920
KONYA;CELTIK;CELTIK;BAHCE HISAR MAH;42920
KONYA;CELTIK;CELTIK;BAHCE SARAY MAH;42920
KONYA;CELTIK;CELTIK;BAHCELIEVLER MAH;42920
KONYA;CELTIK;CELTIK;DOGANYURT MAH;42920
KONYA;CELTIK;CELTIK;FATIH MAH;42920
KONYA;CELTIK;CELTIK;GOKPINAR MAH;42920
KONYA;CELTIK;CELTIK;HONAMLI MAH;42920
KONYA;CELTIK;CELTIK;ISHAKUSAGI MAH;42920
KONYA;CELTIK;CELTIK;KARSIYAKA MAH;42920
KONYA;CELTIK;CELTIK;KASOREN MAH;42920
KONYA;CELTIK;CELTIK;KUCUKHASAN MAH;42920
KONYA;CELTIK;CELTIK;SELCUK MAH;42920
KONYA;CELTIK;CELTIK;TORUNLAR MAH;42920
KONYA;CUMRA;BARDAKCI;BAGLAR MAH;42500
KONYA;CUMRA;BARDAKCI;BAKKALBASI MAH;42500
KONYA;CUMRA;BARDAKCI;BARAJ MAH;42500
KONYA;CUMRA;BARDAKCI;BARDAKCI MAH;42500
KONYA;CUMRA;BARDAKCI;CUMHURIYET MAH;42500
KONYA;CUMRA;BARDAKCI;CAYBASI MAH;42500
KONYA;CUMRA;BARDAKCI;HURRIYET MAH;42500
KONYA;CUMRA;BARDAKCI;ISTIKLAL MAH;42500
KONYA;CUMRA;BARDAKCI;IZZETBEY MAH;42500
KONYA;CUMRA;BARDAKCI;MEYDAN MAH;42500
KONYA;CUMRA;BARDAKCI;YENI MAH;42500
KONYA;CUMRA;BARDAKCI;YENIDOGAN MAH;42500
KONYA;CUMRA;CUMRA;ABDITOLU MAH;42505
KONYA;CUMRA;CUMRA;ADAKALE MAH;42505
KONYA;CUMRA;CUMRA;AFSAR MAH;42505
KONYA;CUMRA;CUMRA;ALEMDAR MAH;42505
KONYA;CUMRA;CUMRA;ALISSA MAH;42505
KONYA;CUMRA;CUMRA;ALIBEYHUYUGU MAH;42505
KONYA;CUMRA;CUMRA;APA MAH;42505
KONYA;CUMRA;CUMRA;APASARAYCIK MAH;42505
KONYA;CUMRA;CUMRA;ARIKOREN MAH;42505
KONYA;CUMRA;CUMRA;AVDUL MAH;42505
KONYA;CUMRA;CUMRA;BALCIKHISAR MAH;42505
KONYA;CUMRA;CUMRA;BEYLERCE MAH;42505
KONYA;CUMRA;CUMRA;BUYUKASLAMA MAH;42505
KONYA;CUMRA;CUMRA;CICEKKOY MAH;42505
KONYA;CUMRA;CUMRA;CUKURKAVAK MAH;42505
KONYA;CUMRA;CUMRA;DEDEMOGLU MAH;42505
KONYA;CUMRA;CUMRA;DINEK MAH;42505
KONYA;CUMRA;CUMRA;DINEKSARAY MAH;42505
KONYA;CUMRA;CUMRA;DINLENDIK MAH;42505
KONYA;CUMRA;CUMRA;DOGANLI MAH;42505
KONYA;CUMRA;CUMRA;ERENTEPE MAH;42505
KONYA;CUMRA;CUMRA;FETHIYE MAH;42505
KONYA;CUMRA;CUMRA;GOKHUYUK MAH;42505
KONYA;CUMRA;CUMRA;GUVERCINLIK MAH;42505
KONYA;CUMRA;CUMRA;INLI MAH;42505
KONYA;CUMRA;CUMRA;ISTIKLAL OSB MAH;42505
KONYA;CUMRA;CUMRA;KARKIN MAH;42505
KONYA;CUMRA;CUMRA;KUZUCU MAH;42505
KONYA;CUMRA;CUMRA;KUCUKKOY MAH;42505
KONYA;CUMRA;CUMRA;OKCU MAH;42505
KONYA;CUMRA;CUMRA;SECME MAH;42505
KONYA;CUMRA;CUMRA;SURGUC MAH;42505
KONYA;CUMRA;CUMRA;TAHTALI MAH;42505
KONYA;CUMRA;CUMRA;TASAGIL MAH;42505
KONYA;CUMRA;CUMRA;TURKMENCAMILI MAH;42505
KONYA;CUMRA;CUMRA;TURKMENKARAHUYUK MAH;42505
KONYA;CUMRA;CUMRA;UZUNKUYU MAH;42505
KONYA;CUMRA;CUMRA;UCHUYUK MAH;42505
KONYA;CUMRA;CUMRA;URUNLU MAH;42505
KONYA;CUMRA;CUMRA;YENISU MAH;42505
KONYA;CUMRA;CUMRA;YORUKCAMILI MAH;42505
KONYA;CUMRA;ICERI CUMRA;ICERICUMRA MAH;42510
KONYA;DERBENT;DERBENT;ARAPOZU MAH;42900
KONYA;DERBENT;DERBENT;CAMIIKEBIR MAH;42900
KONYA;DERBENT;DERBENT;CIFTLIKOZU MAH;42900
KONYA;DERBENT;DERBENT;DEGIS MAH;42900
KONYA;DERBENT;DERBENT;DERBENTTEKKE MAH;42900
KONYA;DERBENT;DERBENT;GUNEY MAH;42900
KONYA;DERBENT;DERBENT;GUNEYKOY MAH;42900
KONYA;DERBENT;DERBENT;HACI AHMET MAH;42900
KONYA;DERBENT;DERBENT;KARALAR MAH;42900
KONYA;DERBENT;DERBENT;MULAYIM MAH;42900
KONYA;DERBENT;DERBENT;SARAYPINAR MAH;42900
KONYA;DERBENT;DERBENT;SULEYMAN MAH;42900
KONYA;DERBENT;DERBENT;YUKARI MAH;42900
KONYA;DEREBUCAK;DEREBUCAK;CAMLIK MAH;42480
KONYA;DEREBUCAK;DEREBUCAK;DURAK MAH;42480
KONYA;DEREBUCAK;DEREBUCAK;GENCEK MAH;42480
KONYA;DEREBUCAK;DEREBUCAK;GOYNEM MAH;42480
KONYA;DEREBUCAK;DEREBUCAK;KENANKUYU MAH;42480
KONYA;DEREBUCAK;DEREBUCAK;MUSALLA MAH;42480
KONYA;DEREBUCAK;DEREBUCAK;PINARBASI MAH;42480
KONYA;DEREBUCAK;DEREBUCAK;SARAYONU MAH;42480
KONYA;DEREBUCAK;DEREBUCAK;TASLIPINAR MAH;42480
KONYA;DEREBUCAK;DEREBUCAK;TEPEARASI MAH;42480
KONYA;DEREBUCAK;DEREBUCAK;UGURLU MAH;42480
KONYA;DEREBUCAK;DEREBUCAK;YENI MAH;42480
KONYA;DOGANHISAR;BASKOY;BASKOY MAH;42940
KONYA;DOGANHISAR;DOGANHISAR;AGA MAH;42930
KONYA;DOGANHISAR;DOGANHISAR;AYASLAR MAH;42930
KONYA;DOGANHISAR;DOGANHISAR;BAS MAH;42930
KONYA;DOGANHISAR;DOGANHISAR;CUMA MAH;42930
KONYA;DOGANHISAR;DOGANHISAR;CINAROBA MAH;42930
KONYA;DOGANHISAR;DOGANHISAR;DESTIGIN MAH;42930
KONYA;DOGANHISAR;DOGANHISAR;FIRINLI MAH;42930
KONYA;DOGANHISAR;DOGANHISAR;GUVENDIK MAH;42930
KONYA;DOGANHISAR;DOGANHISAR;HARMAN MAH;42930
KONYA;DOGANHISAR;DOGANHISAR;ILYASLAR MAH;42930
KONYA;DOGANHISAR;DOGANHISAR;KEMER MAH;42930
KONYA;DOGANHISAR;DOGANHISAR;KOCAS MAH;42930
KONYA;DOGANHISAR;DOGANHISAR;KONAKKALE MAH;42930
KONYA;DOGANHISAR;DOGANHISAR;KUZ MAH;42930
KONYA;DOGANHISAR;DOGANHISAR;PAZAR MAH;42930
KONYA;DOGANHISAR;DOGANHISAR;SIH MAH;42930
KONYA;DOGANHISAR;DOGANHISAR;TEKKEKOY MAH;42930
KONYA;DOGANHISAR;DOGANHISAR;UNCULAR MAH;42930
KONYA;DOGANHISAR;DOGANHISAR;YAZIR MAH;42930
KONYA;DOGANHISAR;DOGANHISAR;YAZLICA MAH;42930
KONYA;DOGANHISAR;DOGANHISAR;YEGIN MAH;42930
KONYA;DOGANHISAR;DOGANHISAR;YENICE MAH;42930
KONYA;DOGANHISAR;KARAAGA;KARAAGA MAH;42950
KONYA;EMIRGAZI;EMIRGAZI;AKMESCIT MAH;42910
KONYA;EMIRGAZI;EMIRGAZI;BESCI MAH;42910
KONYA;EMIRGAZI;EMIRGAZI;CAMIKEBIR MAH;42910
KONYA;EMIRGAZI;EMIRGAZI;CUMHURIYET MAH;42910
KONYA;EMIRGAZI;EMIRGAZI;DEMIRCI MAH;42910
KONYA;EMIRGAZI;EMIRGAZI;EKIZLI MAH;42910
KONYA;EMIRGAZI;EMIRGAZI;FATIH MAH;42910
KONYA;EMIRGAZI;EMIRGAZI;GOLOREN MAH;42910
KONYA;EMIRGAZI;EMIRGAZI;ISIKLAR MAH;42910
KONYA;EMIRGAZI;EMIRGAZI;KALE MAH;42910
KONYA;EMIRGAZI;EMIRGAZI;KARAOREN MAH;42910
KONYA;EMIRGAZI;EMIRGAZI;MESELI MAH;42910
KONYA;EMIRGAZI;EMIRGAZI;OBEKTAS MAH;42910
KONYA;EMIRGAZI;EMIRGAZI;TURBE MAH;42910
KONYA;EMIRGAZI;EMIRGAZI;YAMAC MAH;42910
KONYA;EMIRGAZI;EMIRGAZI;YENI MAH;42910
KONYA;EREGLI;EREGLI;ACIKUYU MAH;42340
KONYA;EREGLI;EREGLI;ACIPINAR MAH;42340
KONYA;EREGLI;EREGLI;ADABAG MAH;42340
KONYA;EREGLI;EREGLI;AKHUYUK MAH;42340
KONYA;EREGLI;EREGLI;ALHAN MAH;42340
KONYA;EREGLI;EREGLI;ASAGIGONDELEN MAH;42340
KONYA;EREGLI;EREGLI;ASIKLAR MAH;42340
KONYA;EREGLI;EREGLI;AZIZIYE MAH;42340
KONYA;EREGLI;EREGLI;BAHCELI MAH;42340
KONYA;EREGLI;EREGLI;BELCEAGAC MAH;42340
KONYA;EREGLI;EREGLI;BELKAYA MAH;42340
KONYA;EREGLI;EREGLI;BEYKOY MAH;42340
KONYA;EREGLI;EREGLI;BEYOREN MAH;42340
KONYA;EREGLI;EREGLI;BULGURLUK MAH;42340
KONYA;EREGLI;EREGLI;BURHANIYE MAH;42340
KONYA;EREGLI;EREGLI;BUYUKDEDE MAH;42340
KONYA;EREGLI;EREGLI;CAKMAK MAH;42340
KONYA;EREGLI;EREGLI;CAYHAN MAH;42340
KONYA;EREGLI;EREGLI;CILLER MAH;42340
KONYA;EREGLI;EREGLI;CIMENCIK MAH;42340
KONYA;EREGLI;EREGLI;GAYBI MAH;42340
KONYA;EREGLI;EREGLI;GOKCEYAZI MAH;42340
KONYA;EREGLI;EREGLI;GOKTOME MAH;42340
KONYA;EREGLI;EREGLI;HACIMEMIS MAH;42340
KONYA;EREGLI;EREGLI;HORTU MAH;42340
KONYA;EREGLI;EREGLI;KAMISLIKUYU MAH;42340
KONYA;EREGLI;EREGLI;KARABURUN MAH;42340
KONYA;EREGLI;EREGLI;KARGACI MAH;42340
KONYA;EREGLI;EREGLI;KIZILGEDIK MAH;42340
KONYA;EREGLI;EREGLI;KUSKUNCUK MAH;42340
KONYA;EREGLI;EREGLI;KUTOREN MAH;42340
KONYA;EREGLI;EREGLI;KUZUKUYU MAH;42340
KONYA;EREGLI;EREGLI;MELICEK MAH;42340
KONYA;EREGLI;EREGLI;ORHANIYE MAH;42340
KONYA;EREGLI;EREGLI;OZGURLER MAH;42340
KONYA;EREGLI;EREGLI;PINAROZU MAH;42340
KONYA;EREGLI;EREGLI;SARICA MAH;42340
KONYA;EREGLI;EREGLI;SARITOPALLI MAH;42340
KONYA;EREGLI;EREGLI;SERVILI MAH;42340
KONYA;EREGLI;EREGLI;TASAGIL MAH;42340
KONYA;EREGLI;EREGLI;TASBUDAK MAH;42340
KONYA;EREGLI;EREGLI;TATLIKUYU MAH;42340
KONYA;EREGLI;EREGLI;TURKMEN MAH;42340
KONYA;EREGLI;EREGLI;ULUMESE MAH;42340
KONYA;EREGLI;EREGLI;YAZLIK MAH;42340
KONYA;EREGLI;EREGLI;YELLICE MAH;42340
KONYA;EREGLI;EREGLI;YENIKOY MAH;42340
KONYA;EREGLI;EREGLI;YILDIZLI MAH;42340
KONYA;EREGLI;EREGLI;YUKARIGONDELEN MAH;42340
KONYA;EREGLI;EREGLI;ZENGEN MAH;42340
KONYA;EREGLI;GULBAHCE;ATAKENT MAH;42310
KONYA;EREGLI;GULBAHCE;AYDINLAR MAH;42310
KONYA;EREGLI;GULBAHCE;BARBAROS MAH;42310
KONYA;EREGLI;GULBAHCE;BATIALAGOZLU MAH;42310
KONYA;EREGLI;GULBAHCE;CAHI MAH;42310
KONYA;EREGLI;GULBAHCE;CINLER MAH;42310
KONYA;EREGLI;GULBAHCE;DALMAZ MAH;42310
KONYA;EREGLI;GULBAHCE;DOGUALAGOZLU MAH;42310
KONYA;EREGLI;GULBAHCE;FATIH MAH;42310
KONYA;EREGLI;GULBAHCE;GULBAHCE MAH;42310
KONYA;EREGLI;GULBAHCE;HACIMUTAHIR MAH;42310
KONYA;EREGLI;GULBAHCE;HAMIDIYE MAH;42310
KONYA;EREGLI;GULBAHCE;HIDIRLI MAH;42310
KONYA;EREGLI;GULBAHCE;MEHMET AKIF MAH;42310
KONYA;EREGLI;GULBAHCE;MIMAR SINAN MAH;42310
KONYA;EREGLI;GULBAHCE;NAMIK KEMAL MAH;42310
KONYA;EREGLI;GULBAHCE;PIROMER MAH;42310
KONYA;EREGLI;GULBAHCE;SINASI MAH;42310
KONYA;EREGLI;GULBAHCE;TOROS MAH;42310
KONYA;EREGLI;GULBAHCE;TURBE MAH;42310
KONYA;EREGLI;GULBAHCE;UCGOZ MAH;42310
KONYA;EREGLI;GULBAHCE;YENIBAGLAR MAH;42310
KONYA;EREGLI;GULBAHCE;YILDIRIMBEYAZIT MAH;42310
KONYA;EREGLI;SUMER;500 EVLER MAH;42320
KONYA;EREGLI;SUMER;ALPASLAN MAH;42320
KONYA;EREGLI;SUMER;BOYACIALI MAH;42320
KONYA;EREGLI;SUMER;CAMIKEBIR MAH;42320
KONYA;EREGLI;SUMER;COMLEKCI MAH;42320
KONYA;EREGLI;SUMER;ETI MAH;42320
KONYA;EREGLI;SUMER;HACIMUSTAFA MAH;42320
KONYA;EREGLI;SUMER;KAZANCI MAH;42320
KONYA;EREGLI;SUMER;ORHANGAZI MAH;42320
KONYA;EREGLI;SUMER;SELCUKLU MAH;42320
KONYA;EREGLI;SUMER;SUMER MAH;42320
KONYA;EREGLI;SUMER;TALATPASA MAH;42320
KONYA;EREGLI;SUMER;YUNUSLU MAH;42320
KONYA;EREGLI;SUMER;ZIYA GOKALP MAH;42320
KONYA;GUNEYSINIR;GUNEYSINIR;AGRAS MAH;42490
KONYA;GUNEYSINIR;GUNEYSINIR;AVCITEPE MAH;42490
KONYA;GUNEYSINIR;GUNEYSINIR;AYDOGMUS MAH;42490
KONYA;GUNEYSINIR;GUNEYSINIR;BARDAS MAH;42490
KONYA;GUNEYSINIR;GUNEYSINIR;DURAYDA MAH;42490
KONYA;GUNEYSINIR;GUNEYSINIR;EMIRHAN MAH;42490
KONYA;GUNEYSINIR;GUNEYSINIR;GUNEYBAG MAH;42490
KONYA;GUNEYSINIR;GUNEYSINIR;GURAGAC MAH;42490
KONYA;GUNEYSINIR;GUNEYSINIR;HABILLER MAH;42490
KONYA;GUNEYSINIR;GUNEYSINIR;KARASINIR MAH;42490
KONYA;GUNEYSINIR;GUNEYSINIR;KAYAAGZI MAH;42490
KONYA;GUNEYSINIR;GUNEYSINIR;KIZILOZ MAH;42490
KONYA;GUNEYSINIR;GUNEYSINIR;KURUKAVAK MAH;42490
KONYA;GUNEYSINIR;GUNEYSINIR;MEHMET ALI MAH;42490
KONYA;GUNEYSINIR;GUNEYSINIR;MEVLANA MAH;42490
KONYA;GUNEYSINIR;GUNEYSINIR;OMEROGLU MAH;42490
KONYA;GUNEYSINIR;GUNEYSINIR;ORENBOYALI MAH;42490
KONYA;GUNEYSINIR;GUNEYSINIR;SARIHACI MAH;42490
KONYA;HADIM;HADIM;ARMAGANLAR MAH;42830
KONYA;HADIM;HADIM;ASAGI HADIM MAH;42830
KONYA;HADIM;HADIM;ASAGI MERNEK MAH;42830
KONYA;HADIM;HADIM;ASAGIESENLER MAH;42830
KONYA;HADIM;HADIM;BADEMLI MAH;42830
KONYA;HADIM;HADIM;BEYRELI MAH;42830
KONYA;HADIM;HADIM;BOLAT MAH;42830
KONYA;HADIM;HADIM;CIFTEPINAR MAH;42830
KONYA;HADIM;HADIM;DEDEMLI MAH;42830
KONYA;HADIM;HADIM;DOLHANLAR MAH;42830
KONYA;HADIM;HADIM;DULGERLER MAH;42830
KONYA;HADIM;HADIM;EGISTE MAH;42830
KONYA;HADIM;HADIM;FAKILAR MAH;42830
KONYA;HADIM;HADIM;GAZILER MAH;42830
KONYA;HADIM;HADIM;GEREZ MAH;42830
KONYA;HADIM;HADIM;GEZLEVI MAH;42830
KONYA;HADIM;HADIM;GOYNUKKISLA MAH;42830
KONYA;HADIM;HADIM;HOCALAR MAH;42830
KONYA;HADIM;HADIM;IGDEOREN MAH;42830
KONYA;HADIM;HADIM;KALINAGIL MAH;42830
KONYA;HADIM;HADIM;KAPLANLI MAH;42830
KONYA;HADIM;HADIM;KUPLUCE MAH;42830
KONYA;HADIM;HADIM;MERNEK MAH;42830
KONYA;HADIM;HADIM;ODUNCU MAH;42830
KONYA;HADIM;HADIM;SARNIC MAH;42830
KONYA;HADIM;HADIM;SELAHATTIN MAH;42830
